14,0,0,数字,"[playlist]
item_no = 1
item0 = 300,1,0,1234567890"
15,0,0,空格,"[playlist]
item_no = 1
item0 = 300,1,0,\fs6464\b2552550000001   1234567890    "
16,0,0,中文,"[playlist]
item_no = 1
item0 = 300,1,0,软件测试"
17,0,0,英文,"[playlist]
item_no = 1
item0 = 300,1,0,qwertyuiopasdfghjklzxcvbnm"
18,0,0,字符,"[playlist]
item_no = 1
item0 = 300,30,1,\fs6464\c255000000000`~！@#￥%……&*（）——、|，。、《》/？+*`~!@#$%^&*()-=_+\|;',./:""<>?[]{}【；‘，。、{}：“”《》？’】                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      "
19,0,0,组合字符,"[playlist]
item_no = 1
item0 = 300,1,0,89-123456 test 速度 限制 “1” +"
20,0,0,多项文本,"[playlist]
item_no = 4
item0 = 300,1,0,89-123456
item1 = 300,1,0,速度 限制
item2 = 300,1,0,啊啊啊啊啊啊
item3 = 300,1,0,test"
21,0,0,单行至多行文本,"[playlist]
item_no = 1
item0 = 300,1,0,13243354"
22,0,0,单行至多行文本,"[playlist]
item_no = 1
item0 = 300,1,0,13243354\nshfkdjshfkd\ngsgfd\hdsjsjs5738497\n!@@##$%%^^&&"
23,0,0,多行文本至单行,"[playlist]
item_no = 1
item0 = 300,1,0,13243354\nshfkdjshfkd\ngsgfd\hdsjsjs5738497\n!@@##$%%^^&&"
24,0,0,多行文本至单行,"[playlist]
item_no = 1
item0 = 300,1,0,13243355"
25,0,0,500字,"[playlist]
item_no = 1
item0 = 900,30,0,坐落在南疆塔里木盆地中心地带的塔克拉玛干沙漠，\n东西纵横约1000公里、南北宽400公里左右，是我国最大的沙漠。\n这里拥有极端干旱的沙漠气候，酷暑季节高温可以达到67摄氏度左右，\n年降水量的均值在100毫米上下，极限值更是在4毫米到5毫米。\n在这样的“死亡之海”里，为何出现了“湖泊”？“新闻中所说的这些‘湖泊’，\n并不是传统意义上的湖，这些‘湖泊’是塔里木河水量增大后，\n河道溢出来的漫滩水形成的‘水塘’或者‘积水库’。\n”中国科学院新疆生态与地理研究所研究员段伟利开门见山地指出，\n此“湖”非彼“湖”。他分析说，这些临时性水面和沙漠里本身拥有的长期性湖泊，不可同日而语。\n“塔克拉玛干沙漠中本身是有湖泊的，这个不假。”段伟利话锋一转，“像有‘地球之耳’之称的罗布泊，\n曾经干涸如今又恢复的台特玛湖，还有罗布湖，现在的水域面积与上世纪七八十年代相比还有所增加。\n”“这些湖泊属于尾闾湖，因为有持续、稳定的水源供给，\n才得以形成。”段伟利说，从视频上看，沙漠中新出现的这些“湖泊”显然不属于这种情况。\n它们算是临时性储水点，称水塘更合适一些，\n是塔里木河水漫溢出河道，在低地形成的积水，\n过段时间会因为下渗和蒸发而消失。那么，究竟是什么原因导致这"
26,0,0,默认坐标,"[playlist]
item_no = 1
item0 = 500,1,0,昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
27,0,0,起始坐标0，0,"[playlist]
item_no = 1
item0 = 500,1,0,\C000000昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
28,0,0,起始坐标-10，-10,"[playlist]
item_no = 1
item0 = 500,1,0,\C-10-10昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
29,0,0,起始坐标-100，-100,"[playlist]
item_no = 1
item0 = 500,1,0,\C-100-100\fs6464昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
30,0,0,起始坐标0，400,"[playlist]
item_no = 1
item0 = 500,1,0,\C000400昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
31,0,0,"起始坐标100,100","[playlist]
item_no = 1
item0 = 500,1,0,\C100100昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
32,0,0,"起始坐标格式错误，文字偏移100,0。一个0被显示为文本","[playlist]
item_no = 1
item0 = 500,1,0,\C1000000昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。
萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
33,0,0,"起始坐标格式错误，文字偏移123,111。0255被显示为文本","[playlist]
item_no = 1
item0 = 500,1,0,\C1231110255昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
34,0,0,起始坐标格式错误，若偏移夹杂字母或不足六位会被识别为文本,"[playlist]
item_no = 1
item0 = 500,1,0,\C123昔人已乘黄鹤去，此地空余黄鹤楼。\n黄鹤一去不复返，白云千载空悠悠。\n晴川历历汉阳树，芳草萋萋鹦鹉洲。\n日暮乡关何处是，烟波江上使人愁。"
35,0,0,多个超出999坐标偏移,"[playlist]
item_no = 1
item0 = 300, 1, 0,\b000255000000\fk4848绿色区域\C[1000,0000]ttt\C[1024,0000]abcdefg\C[1200,0050]123456"
36,0,0,字符默认颜色,"[playlist]
item_no = 1
item0 = 500,1,0,\fs6464字符颜色测试\n默认红色字体"
37,0,0,字符255红色,"[playlist]
item_no = 1
item0 = 500,1,0,\c255000000000\fs6464字符255红色"
38,0,0,字符100红色,"[playlist]
item_no = 1
item0 = 500,1,0,\c100000000000\fs6464字符100红色"
39,0,0,红色字符从左至右颜色变浅,"[playlist]
item_no = 1
item0 = 500,1,0,\fs3232\c255000000000红\c200000000000字\c200000000000从\c175000000000左\c150000000000至\c100000000000右\c075000000000变\c025000000000浅\n\c255000000000红字从左至右变浅"
40,0,0,字符255绿色,"[playlist]
item_no = 1
item0 = 500,1,0,\c000255000000\fs6464字符255绿色Ab"
41,0,0,字符100绿色,"[playlist]
item_no = 1
item0 = 500,1,0,\c000100000000\fs6464字符100绿色Ab"
42,0,0,绿色字符从左至右颜色变深,"[playlist]
item_no = 1
item0 = 500,1,0,\fs3232\c000025000000绿\c000075000000字\c000100000000从\c000125000000左\c000150000000至\c000175000000右\c000200000000变\c000255000000深\n\c000255000000绿字从左至右变深"
43,0,0,红色背景绿色字体渐变,"[playlist]
item_no = 1
item0 = 500,1,0,\fs3232\b255000000000\c000225000000红\c000200000000色\c000175000000背景\c000150000000绿\c000125000000色\c000100000000字体\c000075000000A\c000050000000b\c000025000000结束25绿"
44,0,0,蓝色255字符,"[playlist]
item_no = 1
item0 = 500,1,0,\c000000255000\fs6464蓝色字符Ab12"
45,0,0,字符100蓝色,"[playlist]
item_no = 1
item0 = 500,1,0,\c000000100000\fs6464蓝色字符Ab12"
46,0,0,蓝色字符从左至右颜色变深,"[playlist]
item_no = 1
item0=500,1,0,\fs3232\c000000025000蓝\c000000050000蓝\c000000075000蓝\c000000100000蓝\c000000125000蓝\c000000150000蓝\c000000175000蓝\c000000200000蓝\c000000225000蓝\c000000255000蓝\n\c255000000000蓝字从左至右变浅"
47,0,0,黄色255字符,"[playlist]
item_no = 1
item0 = 500,1,0,\c255255000000\fs6464黄色255字符Ab12"
48,0,0,字符100黄色,"[playlist]
item_no = 1
item0 = 500,1,0,\c100100000000\fs6464黄色100字符Ab12"
49,0,0,黄色字符从左至右颜色变深,"[playlist]
item_no = 1
item0=500,1,0,\fs3232\c025025000000黄\c050050000000黄\c075075000000黄\c100100000000黄\c125125000000黄\c150150000000黄\c175175000000黄\c200200000000黄\c225225000000黄\c255255000000黄\n\c255000000000黄字从左至右变深"
50,0,0,不同字体显示不同颜色,"[playlist]
item_no = 1
item0 = 500,1,0,\fs3232\c255000000000红\c000255000000绿\c000000255000蓝\c255255000000黄\c255000255000粉\c000255255000青\c000000000000黑\c255255255000白"
51,0,0,默认红字黑底,"[playlist]
item_no = 1
item0 = 500,1,0,\fs6464默认红字黑底"
52,0,0,黄色字体，红色背景,"[playlist]
item_no = 1
item0 = 500,1,0,\c255255000000\b255000000000\fs4848红色背景，黄色字体"
53,0,0,红色字体，绿色背景,"[playlist]
item_no = 1
item0 = 500,1,0,\c255000000000\b000255000000\fs4848红色字体，绿色背景"
54,0,0,红色字体，蓝色背景,"[playlist]
item_no = 1
item0 = 500,1,0,\c255000000000\b000000255000\fs4848红色字体，蓝色背景"
55,0,0,黑色字体，白色背景,"[playlist]
item_no = 1
item0 = 500,1,0,\c000000000000\b255255255000\fs4848黑色字体，白色背景"
56,0,0,紫色字体，黄色背景,"[playlist]
item_no = 1
item0 = 500,1,0,\c255000255000\b255255000000\fs4848紫色字体，黄色背景"
57,0,0,黄色字体，紫色背景,"[playlist]
item_no = 1
item0 = 500,1,0,\b255000255000\c255255000000\fs4848黄色字体，紫色背景"
58,0,0,红色字体，橙色背景,"[playlist]
item_no = 1
item0 = 500,1,0,\b255136000000\c255000000000\fs4848红色字体，橙色背景"
59,0,0,字符背景颜色与字符颜色相同,"[playlist]
item_no = 1
item0 = 300, 1, 0,\b255255000000\c255255000000\fs6464中文"
60,0,0,字符默认间距,"[playlist]
item_no = 1
item0 = 500,1,0,\c000000255000\fk4848回回字符默认间距"
61,0,0,字符间距10,"[playlist]
item_no = 1
item0 = 500,1,0,\c000000255000\S10\fk4848回回字符间距10"
62,0,0,字符间距50,"[playlist]
item_no = 1
item0 = 500,1,0,\c000000255000\S50\fk4848回回字符\n间距50"
63,0,0,字符间距99,"[playlist]
item_no = 1
item0 = 500,1,0,\c000000255000\S99\fk4848回回字符\n间距99"
64,0,0,字符间距-9,"[playlist]
item_no = 1
item0 = 500,1,0,\c000000255000\S-9\fk4848回回字符间距-9"
65,0,0,字符间距105，显示为10间距与数字5,"[playlist]
item_no = 1
item0 = 500,1,0,\c000000255000\S105\fk4848回回字符\n间距105"
66,0,0,字符间距-20，显示为-2间距与数字0,"[playlist]
item_no = 1
item0 = 500,1,0,\c000000255000\S-20\fk4848回回字符间距-20"
67,0,0,字体黑体16,"[playlist]
item_no = 1
item0 = 500,1,0,\fh1616黑体大小16Ab-12"
68,0,0,字体黑体24,"[playlist]
item_no = 1
item0 = 500,1,0,\fh2424黑体大小24Ab-12"
69,0,0,字体黑体32,"[playlist]
item_no = 1
item0 = 500,1,0,\fh3232黑体大小32Ab-12"
70,0,0,字体黑体48,"[playlist]
item_no = 1
item0 = 500,1,0,\fh4848黑体大小48Ab-12"
71,0,0,字体黑体64,"[playlist]
item_no = 1
item0 = 500,1,0,\fh6464黑体大小64Ab-12"
72,0,0,黑体无此大小，黑屏,"[playlist]
item_no = 1
item0 = 500,1,0,\fh3636黑体大小36Ab-12"
73,0,0,字体宋体16,"[playlist]
item_no = 1
item0 = 500,1,0,\fs1616宋体大小16Ab-12"
74,0,0,字体宋体24,"[playlist]
item_no = 1
item0 = 500,1,0,\fs2424宋体大小24Ab-12"
75,0,0,字体宋体32,"[playlist]
item_no = 1
item0 = 500,1,0,\fs3232宋体大小32Ab-12"
76,0,0,字体宋体48,"[playlist]
item_no = 1
item0 = 500,1,0,\fs4848宋体大小48Ab-12"
77,0,0,字体宋体64,"[playlist]
item_no = 1
item0 = 500,1,0,\fs6464宋体大小64Ab-12"
78,0,0,宋体无此大小，黑屏,"[playlist]
item_no = 1
item0 = 500,1,0,\fs3636宋体大小36Ab-12"
79,0,0,字体楷体16,"[playlist]
item_no = 1
item0 = 500,1,0,\fk1616楷体大小16Ab-12"
80,0,0,字体楷体24,"[playlist]
item_no = 1
item0 = 500,1,0,\fk2424楷体大小24Ab-12"
81,0,0,字体楷体32,"[playlist]
item_no = 1
item0 = 500,1,0,\fk3232楷体大小32Ab-12"
82,0,0,字体楷体48,"[playlist]
item_no = 1
item0 = 500,1,0,\fk4848楷体大小48Ab-12"
83,0,0,字体楷体64,"[playlist]
item_no = 1
item0 = 500,1,0,\fk6464楷体大小64Ab-12"
84,0,0,楷体无此大小，黑屏,"[playlist]
item_no = 1
item0 = 500,1,0,\fk3636楷体大小36Ab-12"
85,0,0,多种字体显示,"[playlist]
item_no = 1
item0 = 500,1,0,\fh6464黑\fh4848黑\fh3232黑\fh2424黑\fh1616黑\n\fs6464宋\fs4848宋\fs3232宋\fs2424宋\fs1616宋\n\fk6464楷\fk4848楷\fk3232楷\fk2424楷\fk1616楷"
86,0,0,文字换行,"[playlist]
item_no = 1
item0 = 500,1,0,换行测试\n123\n换行\Nwer"
87,0,0,红色bmp,"[playlist]
item_no = 1
item0 = 300,1,0,\BA01"
88,0,0,绿色bmp,"[playlist]
item_no = 1
item0 = 300,1,0,\BA02"
89,0,0,黄色bmp,"[playlist]
item_no = 1
item0 = 300,1,0,\BA03"
90,0,0,蓝色bmp,"[playlist]
item_no = 1
item0 = 300,1,0,\BA04"
91,0,0,白色bmp,"[playlist]
item_no = 1
item0 = 300,1,0,\BA05"
92,0,0,单色位图bmp,"[playlist]
item_no = 1
item0 = 300,1,0,\BA06"
93,0,0,16色位图bmp,"[playlist]
item_no = 1
item0 = 300,1,0,\BA07"
94,0,0,256色位图bmp,"[playlist]
item_no = 1
item0 = 300,1,0,\BA08"
95,0,0,24位位图bmp,"[playlist]
item_no = 1
item0 = 300,1,0,\BA09"
96,0,0,32位位图bmp,"[playlist]
item_no = 1
item0 = 300,1,0,\BA10"
97,0,0,bmp图片偏移,"[playlist]
item_no = 1
item0 = 200,1,0,\C100100\B040"
98,0,0,bmp图文混排,"[playlist]
item_no = 1
item0 = 200,1,0,\C064000\B040\fs3232\C000000速度"
99,0,0,红色gif图片,"[playlist]
item_no = 1
item0 = 300,1,4,\G001"
100,0,0,黄色gif图片,"[playlist]
item_no = 1
item0 = 300,1,4,\G002"
101,0,0,蓝色gif图片,"[playlist]
item_no = 1
item0 = 300,1,4,\G003"
102,0,0,白色gif图片,"[playlist]
item_no = 1
item0 = 300,1,4,\G004"
103,0,0,gif为多帧png底图,"[playlist]
item_no = 1
item0 = 300,1,0,\GD16"
104,0,0,jpg图片,"[playlist]
item_no = 1
item0 = 300,1,0,\J001"
105,0,0,J大小写,"[playlist]
item_no = 1
item0 = 300,1,0,\j003"
106,0,0,jpg图片名称长度,"[playlist]
item_no = 1
item0 = 300,1,0,\J0004"
107,0,0,jpg图片名称长度,"
[playlist]
item_no = 1
item0 = 300,1,0,\Ja123"
108,0,0,jpg图片名称长度,"[playlist]
item_no = 1
item0 = 300,1,0,\Ja12z233"
109,0,0,jpg图片偏移,"[playlist]
item_no = 1
item0 = 200,1,0,\C100100\Jqqq"
110,0,0,jpg图片文字重合,"[playlist]
item_no = 1
item0 = 300,1,0,\J100\fs6464文字部分"
111,0,0,左jpg图右字,"[playlist]
item_no = 1
item0 = 500,1,0,\JAAa\fs3232\C192030文字部分偏移看图片分辨率"
112,0,0,左字右jpg图,"[playlist]
item_no = 1
item0 = 500,1,0,\C264000\J00a\fs2424\C000000图片偏移看文字大小长度"
113,0,0,上jpg图下字,"[playlist]
item_no = 1
item0 = 500,1,0,\C000000\Jaa0\fs2424\C000066文字偏移看图片高度"
114,0,0,上字下jpg图,"[playlist]
item_no = 1
item0 = 500,1,0,\C000024\Jzzz\fs2424\c255000000000\s000000255000\S05\C000000图片偏移看文字高度"
115,0,0,png图片,"[playlist]
item_no = 1
item0 = 300,1,0,\P001"
116,0,0,P大小写,"[playlist]
item_no = 1
item0 = 300,1,0,\p003"
117,0,0,png图片名称长度,"[playlist]
item_no = 1
item0 = 300,1,0,\P0004"
118,0,0,png图片名称长度,"[playlist]
item_no = 1
item0 = 300,1,0,\Pa123"
119,0,0,png图片名称长度,"[playlist]
item_no = 1
item0 = 300,1,0,\Pa12z233"
120,0,0,png图片偏移,"[playlist]
item_no = 1
item0 = 200,1,0,\C100100\Peee"
121,0,0,png图片文字重合,"[playlist]
item_no = 1
item0 = 300,1,0,\P999\fs6464文字部分"
122,0,0,左png图右字,"[playlist]
item_no = 1
item0 = 500,1,0,\P00S\fs3232\C192030文字部分偏移看图片分辨率"
123,0,0,左字右png图,"[playlist]
item_no = 1
item0 = 500,1,0,\C264000\PBBB\fs2424\C000000图片偏移看文字大小长度"
124,0,0,上png图下字,"[playlist]
item_no = 1
item0 = 500,1,0,\C000000\PGGG\fs2424\C000066文字偏移看图片高度"
125,0,0,上字下png图,"[playlist]
item_no = 1
item0 = 500,1,0,\C000024\PJJJ\fs2424\c255000000000\s000000255000\S05\C000000图片偏移看文字高度"
